Camera (head) (UnityEngine.GameObject)	0	43360.07	5.780542	2.657026	-2.580928	0.4014951	-0.04271156	-0.1149068
ControllerRight (UnityEngine.GameObject)	1	43360.07	2.477252	0.9490169	-6.102974	-0.1147287	-0.8010623	-0.06989253
Camera (head) (UnityEngine.GameObject)	0	43372.13	5.745761	2.662277	-2.465552	0.4004055	-0.06934359	-0.1083225
ControllerRight (UnityEngine.GameObject)	1	43372.13	2.477213	0.949064	-6.103007	-0.1147563	-0.8010401	-0.06991923
Camera (head) (UnityEngine.GameObject)	0	43382.45	5.708423	2.667446	-2.354386	0.3989012	-0.09532674	-0.10218
ControllerRight (UnityEngine.GameObject)	1	43382.45	2.477238	0.9489155	-6.102735	-0.1147808	-0.800999	-0.06989732
Camera (head) (UnityEngine.GameObject)	0	43394.99	5.670001	2.669379	-2.250341	0.3973258	-0.1204057	-0.09702625
ControllerRight (UnityEngine.GameObject)	1	43394.99	2.477163	0.9490786	-6.102702	-0.114729	-0.8010176	-0.06995539
Camera (head) (UnityEngine.GameObject)	0	43405.53	5.633029	2.666779	-2.152133	0.3958741	-0.1438559	-0.09303243
ControllerRight (UnityEngine.GameObject)	1	43405.53	2.477431	0.9489853	-6.102626	-0.11476	-0.8010159	-0.07004666
Camera (head) (UnityEngine.GameObject)	0	43417.38	5.59383	2.6639	-2.056202	0.3947368	-0.1669403	-0.08913873
ControllerRight (UnityEngine.GameObject)	1	43417.38	2.477566	0.9489521	-6.102675	-0.1148609	-0.8010166	-0.06994741
Camera (head) (UnityEngine.GameObject)	0	43427.46	5.552183	2.662354	-1.964563	0.3936533	-0.189408	-0.0850569
ControllerRight (UnityEngine.GameObject)	1	43427.46	2.477472	0.948653	-6.102851	-0.1147714	-0.8010383	-0.07001113
Camera (head) (UnityEngine.GameObject)	0	43439.02	5.509006	2.664539	-1.873669	0.3923927	-0.2112267	-0.08001598
ControllerRight (UnityEngine.GameObject)	1	43439.02	2.477564	0.9485442	-6.102805	-0.1148054	-0.8010126	-0.06999346
Camera (head) (UnityEngine.GameObject)	0	43451.5	5.462303	2.670258	-1.783536	0.3907031	-0.2331345	-0.07432446
ControllerRight (UnityEngine.GameObject)	1	43451.5	2.477704	0.9484784	-6.102833	-0.1148549	-0.8009868	-0.06997994
Camera (head) (UnityEngine.GameObject)	0	43461.28	5.412685	2.67914	-1.699673	0.3880522	-0.2549544	-0.06847871
ControllerRight (UnityEngine.GameObject)	1	43461.28	2.477633	0.9488016	-6.102744	-0.1147773	-0.801028	-0.07006985
Camera (head) (UnityEngine.GameObject)	0	43472.09	5.366144	2.685254	-1.618027	0.3848972	-0.2754093	-0.06340766
ControllerRight (UnityEngine.GameObject)	1	43472.09	2.477704	0.9487389	-6.102715	-0.1147881	-0.8010189	-0.07010796
Camera (head) (UnityEngine.GameObject)	0	43483.1	5.314486	2.691072	-1.533317	0.3818678	-0.2967733	-0.05831939
ControllerRight (UnityEngine.GameObject)	1	43483.1	2.477784	0.9486142	-6.102536	-0.1148298	-0.8009831	-0.07004975
Camera (head) (UnityEngine.GameObject)	0	43494.15	5.26806	2.694795	-1.460698	0.3785456	-0.3157059	-0.0543954
ControllerRight (UnityEngine.GameObject)	1	43494.15	2.477477	0.9488792	-6.102518	-0.1147182	-0.8009811	-0.07007384
Camera (head) (UnityEngine.GameObject)	0	43507.65	5.214443	2.704822	-1.383004	0.374068	-0.3363749	-0.04902352
ControllerRight (UnityEngine.GameObject)	1	43507.65	2.477378	0.9489495	-6.102587	-0.1147562	-0.800997	-0.06999591
Camera (head) (UnityEngine.GameObject)	0	43516.9	5.152442	2.721624	-1.300185	0.3691656	-0.3585729	-0.04178247
ControllerRight (UnityEngine.GameObject)	1	43516.9	2.477492	0.9489078	-6.102527	-0.1147872	-0.8009958	-0.0699867
Camera (head) (UnityEngine.GameObject)	0	43529.25	5.084856	2.742564	-1.214462	0.3635409	-0.3819314	-0.03355171
ControllerRight (UnityEngine.GameObject)	1	43529.25	2.477386	0.9487588	-6.102616	-0.1147507	-0.8010048	-0.07000575
Camera (head) (UnityEngine.GameObject)	0	43539.83	5.00926	2.762671	-1.122613	0.358245	-0.4069847	-0.02504389
ControllerRight (UnityEngine.GameObject)	1	43539.83	2.477439	0.9487113	-6.102574	-0.1147135	-0.8009904	-0.07002922
Camera (head) (UnityEngine.GameObject)	0	43550.07	4.937745	2.778026	-1.040047	0.353734	-0.4298542	-0.01787245
ControllerRight (UnityEngine.GameObject)	1	43550.07	2.477434	0.9486801	-6.102551	-0.1147365	-0.8009834	-0.07000836
Camera (head) (UnityEngine.GameObject)	0	43561.34	4.862102	2.791204	-0.9572048	0.3489996	-0.4535106	-0.0113255
ControllerRight (UnityEngine.GameObject)	1	43561.34	2.477513	0.9487436	-6.102806	-0.1147538	-0.8010136	-0.07003597
Camera (head) (UnityEngine.GameObject)	0	43572.2	4.77537	2.806003	-0.8651562	0.3437886	-0.4796223	-0.003953472
ControllerRight (UnityEngine.GameObject)	1	43572.2	2.477501	0.9487342	-6.102826	-0.114776	-0.8010168	-0.06996886
Camera (head) (UnityEngine.GameObject)	0	43584.2	4.678144	2.825698	-0.7707562	0.3378762	-0.5071467	0.004608721
ControllerRight (UnityEngine.GameObject)	1	43584.2	2.477505	0.9487165	-6.102839	-0.1147899	-0.8010193	-0.06997419
Camera (head) (UnityEngine.GameObject)	0	43596.22	4.56618	2.848536	-0.6690991	0.3306531	-0.5377049	0.01395892
ControllerRight (UnityEngine.GameObject)	1	43596.22	2.477451	0.9487239	-6.10265	-0.1148072	-0.8009701	-0.07005842
Camera (head) (UnityEngine.GameObject)	0	43606.05	4.444793	2.869855	-0.5634494	0.3227206	-0.569553	0.02304758
ControllerRight (UnityEngine.GameObject)	1	43606.05	2.477485	0.9486901	-6.102632	-0.1147975	-0.8009785	-0.07003815
Camera (head) (UnityEngine.GameObject)	0	43617.59	4.315391	2.888689	-0.4601808	0.3144389	-0.602003	0.03121172
ControllerRight (UnityEngine.GameObject)	1	43617.59	2.477582	0.9485915	-6.102566	-0.1148126	-0.8009756	-0.06995172
Camera (head) (UnityEngine.GameObject)	0	43628.31	4.180801	2.901653	-0.3586509	0.3062763	-0.634288	0.03791967
ControllerRight (UnityEngine.GameObject)	1	43628.31	2.477457	0.9486986	-6.102552	-0.1147778	-0.8009706	-0.07004534
Camera (head) (UnityEngine.GameObject)	0	43640.13	4.04388	2.912315	-0.2630398	0.2977944	-0.6655939	0.04358149
ControllerRight (UnityEngine.GameObject)	1	43640.13	2.477382	0.9487377	-6.102577	-0.1147665	-0.8009685	-0.07003156
Camera (head) (UnityEngine.GameObject)	0	43651.72	3.901967	2.924099	-0.1729991	0.288641	-0.696248	0.04879859
ControllerRight (UnityEngine.GameObject)	1	43651.72	2.477535	0.9487291	-6.10263	-0.1148767	-0.8009526	-0.06994044
Camera (head) (UnityEngine.GameObject)	0	43661.98	3.751436	2.93798	-0.08633828	0.2806816	-0.7258739	0.05515574
ControllerRight (UnityEngine.GameObject)	1	43661.98	2.477563	0.9488295	-6.102573	-0.1147921	-0.8009545	-0.07003661
Camera (head) (UnityEngine.GameObject)	0	43673.82	3.590399	2.954531	-0.001924038	0.2726234	-0.755206	0.06220329
ControllerRight (UnityEngine.GameObject)	1	43673.82	2.477659	0.9487835	-6.102521	-0.1148449	-0.8009532	-0.07005821
Camera (head) (UnityEngine.GameObject)	0	43686.11	3.429569	2.973443	0.07203245	0.2621962	-0.7832843	0.06779293
ControllerRight (UnityEngine.GameObject)	1	43686.11	2.477719	0.9488282	-6.102873	-0.1148182	-0.8009905	-0.07002954
Camera (head) (UnityEngine.GameObject)	0	43694.97	3.282727	2.98572	0.1328063	0.2510363	-0.8082839	0.06997637
ControllerRight (UnityEngine.GameObject)	1	43694.97	2.47763	0.948896	-6.102909	-0.1147956	-0.8009898	-0.07003517
Camera (head) (UnityEngine.GameObject)	0	43706.87	3.145081	2.988338	0.1878357	0.2390051	-0.8316364	0.06826346
ControllerRight (UnityEngine.GameObject)	1	43706.87	2.477728	0.9488319	-6.102886	-0.1148078	-0.8009951	-0.07002831
Camera (head) (UnityEngine.GameObject)	0	43717.76	3.010488	2.994199	0.2350841	0.2281456	-0.8524891	0.06731497
ControllerRight (UnityEngine.GameObject)	1	43717.76	2.477859	0.9487886	-6.102865	-0.1148799	-0.8009749	-0.06998841
Camera (head) (UnityEngine.GameObject)	0	43729.5	2.871723	3.008249	0.2754986	0.2186736	-0.8712452	0.06941861
ControllerRight (UnityEngine.GameObject)	1	43729.5	2.477785	0.9489251	-6.102869	-0.1148464	-0.8009907	-0.07001139
Camera (head) (UnityEngine.GameObject)	0	43740.28	2.725661	3.033012	0.310396	0.2086673	-0.8888385	0.07402059
ControllerRight (UnityEngine.GameObject)	1	43740.28	2.477778	0.9489711	-6.102903	-0.1148855	-0.8010082	-0.07000431
Camera (head) (UnityEngine.GameObject)	0	43751.8	2.586113	3.065211	0.3339679	0.1976965	-0.9043955	0.07892411
ControllerRight (UnityEngine.GameObject)	1	43751.8	2.477796	0.9487944	-6.102539	-0.1148982	-0.8009806	-0.06996819
Camera (head) (UnityEngine.GameObject)	0	43763.98	2.446051	3.092192	0.356015	0.1892372	-0.9180763	0.08420511
ControllerRight (UnityEngine.GameObject)	1	43763.98	2.477736	0.9487274	-6.102553	-0.114745	-0.8009573	-0.07004975
Camera (head) (UnityEngine.GameObject)	0	43775.04	2.309226	3.119595	0.3722656	0.1816548	-0.9299555	0.08983169
ControllerRight (UnityEngine.GameObject)	1	43775.04	2.47766	0.9487998	-6.102599	-0.1147407	-0.8009681	-0.07009128
Camera (head) (UnityEngine.GameObject)	0	43787.89	2.172314	3.150656	0.3819005	0.1724167	-0.9411395	0.09456655
ControllerRight (UnityEngine.GameObject)	1	43787.89	2.477859	0.9488389	-6.102808	-0.114784	-0.8009707	-0.07004523
Camera (head) (UnityEngine.GameObject)	0	43796.82	2.05857	3.173278	0.3875182	0.1645706	-0.9497743	0.09722787
ControllerRight (UnityEngine.GameObject)	1	43796.82	2.47763	0.9489451	-6.102863	-0.1147401	-0.8009782	-0.07003864
Camera (head) (UnityEngine.GameObject)	0	43807.81	1.955327	3.184867	0.3942888	0.1584037	-0.95699	0.09807454
ControllerRight (UnityEngine.GameObject)	1	43807.81	2.477692	0.9488835	-6.102843	-0.1147823	-0.8009866	-0.07000081
Camera (head) (UnityEngine.GameObject)	0	43819.15	1.848988	3.196287	0.3963168	0.1524054	-0.9636443	0.09875555
ControllerRight (UnityEngine.GameObject)	1	43819.15	2.477766	0.9487503	-6.102646	-0.1148535	-0.8009572	-0.06994629
Camera (head) (UnityEngine.GameObject)	0	43829.86	1.749533	3.205782	0.3968103	0.1477221	-0.9689205	0.09995436
ControllerRight (UnityEngine.GameObject)	1	43829.86	2.477573	0.9486791	-6.102747	-0.1147842	-0.8009778	-0.06999916
Camera (head) (UnityEngine.GameObject)	0	43841.47	1.646919	3.215433	0.3954413	0.1439407	-0.973324	0.1023207
ControllerRight (UnityEngine.GameObject)	1	43841.47	2.477497	0.9487115	-6.102772	-0.1147405	-0.8009555	-0.0700014
Camera (head) (UnityEngine.GameObject)	0	43853.12	1.540603	3.227992	0.388552	0.1401771	-0.9770514	0.1054313
ControllerRight (UnityEngine.GameObject)	1	43853.12	2.477481	0.9487037	-6.102594	-0.1146654	-0.800968	-0.07004794
Camera (head) (UnityEngine.GameObject)	0	43865.02	1.435258	3.239943	0.3797567	0.1365292	-0.9800434	0.1085949
ControllerRight (UnityEngine.GameObject)	1	43865.02	2.477424	0.9487073	-6.102588	-0.114717	-0.8009531	-0.07001459
Camera (head) (UnityEngine.GameObject)	0	43876.21	1.33015	3.250032	0.3686268	0.1339221	-0.9820906	0.1125041
ControllerRight (UnityEngine.GameObject)	1	43876.21	2.477343	0.948745	-6.102597	-0.1147312	-0.8009434	-0.07003901
Camera (head) (UnityEngine.GameObject)	0	43886.29	1.219332	3.259401	0.3539026	0.1316755	-0.9834282	0.1167634
ControllerRight (UnityEngine.GameObject)	1	43886.29	2.477459	0.9486741	-6.102569	-0.1147876	-0.800976	-0.06996732
Camera (head) (UnityEngine.GameObject)	0	43897.85	1.113797	3.26848	0.3358567	0.1298174	-0.983905	0.12143
ControllerRight (UnityEngine.GameObject)	1	43897.85	2.477543	0.9488152	-6.102447	-0.1146915	-0.8009529	-0.07010674
Camera (head) (UnityEngine.GameObject)	0	43910.34	1.004986	3.275147	0.3160121	0.1283311	-0.983632	0.126256
ControllerRight (UnityEngine.GameObject)	1	43910.34	2.47754	0.9488118	-6.102433	-0.1146954	-0.8009567	-0.07009972
Camera (head) (UnityEngine.GameObject)	0	43922.08	0.8923727	3.281483	0.2923999	0.1267072	-0.9826313	0.1310607
ControllerRight (UnityEngine.GameObject)	1	43922.08	2.477609	0.9488273	-6.102761	-0.1147029	-0.8009889	-0.07004034
Camera (head) (UnityEngine.GameObject)	0	43931.81	0.7984127	3.286032	0.2691414	0.1254665	-0.9811667	0.1351986
ControllerRight (UnityEngine.GameObject)	1	43931.81	2.477547	0.9488439	-6.102789	-0.1147144	-0.8009846	-0.0700305
Camera (head) (UnityEngine.GameObject)	0	43943.12	0.704161	3.289346	0.2439587	0.123766	-0.9792956	0.1385493
ControllerRight (UnityEngine.GameObject)	1	43943.12	2.477509	0.9488983	-6.102808	-0.1147659	-0.800976	-0.06999437
Camera (head) (UnityEngine.GameObject)	0	43955.36	0.6105062	3.293561	0.2168541	0.121884	-0.9768947	0.1418993
ControllerRight (UnityEngine.GameObject)	1	43955.36	2.477634	0.9488329	-6.102764	-0.1148818	-0.8009783	-0.0699342
Camera (head) (UnityEngine.GameObject)	0	43964.29	0.5179447	3.30087	0.1851175	0.1191979	-0.9740356	0.1451151
ControllerRight (UnityEngine.GameObject)	1	43964.29	2.477348	0.9490362	-6.102793	-0.1147233	-0.8009914	-0.06999554
Camera (head) (UnityEngine.GameObject)	0	43976.96	0.4289312	3.30726	0.1531043	0.1171167	-0.9706426	0.1488379
ControllerRight (UnityEngine.GameObject)	1	43976.96	2.477291	0.9490775	-6.102803	-0.1146786	-0.8009863	-0.06999405
Camera (head) (UnityEngine.GameObject)	0	43999.66	0.2554077	3.305254	0.08764672	0.1156195	-0.9622692	0.1559289
ControllerRight (UnityEngine.GameObject)	1	43999.66	2.477109	0.9488881	-6.102692	-0.1146354	-0.8010039	-0.07001012
Camera (head) (UnityEngine.GameObject)	0	44011.5	0.1782997	3.297778	0.05774498	0.1159754	-0.9578328	0.1588282
ControllerRight (UnityEngine.GameObject)	1	44011.5	2.477087	0.9488874	-6.102669	-0.1147004	-0.8009682	-0.06996439
Camera (head) (UnityEngine.GameObject)	0	44020.25	0.09415042	3.290221	0.02354169	0.1158187	-0.9526019	0.1616983
ControllerRight (UnityEngine.GameObject)	1	44020.25	2.477011	0.9487745	-6.102751	-0.1146814	-0.8009905	-0.06993937
Camera (head) (UnityEngine.GameObject)	0	44032.09	0.03621686	3.283079	-0.0003707409	0.1159775	-0.9487097	0.1635446
ControllerRight (UnityEngine.GameObject)	1	44032.09	2.477015	0.9487525	-6.102748	-0.1146497	-0.8009975	-0.06997797
Camera (head) (UnityEngine.GameObject)	0	44042.77	-0.0328871	3.277668	-0.03168368	0.115733	-0.9437757	0.1659869
ControllerRight (UnityEngine.GameObject)	1	44042.77	2.476927	0.9488047	-6.102779	-0.1146528	-0.800996	-0.06992221
Camera (head) (UnityEngine.GameObject)	0	44066.32	-0.1529018	3.262496	-0.08668113	0.1158165	-0.9344196	0.1698132
ControllerRight (UnityEngine.GameObject)	1	44066.32	2.477071	0.9491095	-6.10267	-0.1147312	-0.8009943	-0.06999229
Camera (head) (UnityEngine.GameObject)	0	44076.28	-0.2062596	3.248678	-0.1091809	0.1167695	-0.9298801	0.1712788
ControllerRight (UnityEngine.GameObject)	1	44076.28	2.477068	0.9491199	-6.102639	-0.1147374	-0.8009747	-0.06995519
Camera (head) (UnityEngine.GameObject)	0	44088.43	-0.2511109	3.234319	-0.128283	0.1179455	-0.9258778	0.1725076
ControllerRight (UnityEngine.GameObject)	1	44088.43	2.477305	0.9492517	-6.102953	-0.1148521	-0.800995	-0.06989365
Camera (head) (UnityEngine.GameObject)	0	44099.53	-0.2956046	3.225713	-0.1503384	0.1183105	-0.9217759	0.174199
ControllerRight (UnityEngine.GameObject)	1	44099.53	2.477113	0.9493156	-6.10304	-0.1147606	-0.8010052	-0.06990836
Camera (head) (UnityEngine.GameObject)	0	44110.91	-0.3401109	3.219646	-0.1741889	0.1181632	-0.9175681	0.1759045
ControllerRight (UnityEngine.GameObject)	1	44110.91	2.477281	0.9492158	-6.102969	-0.1147857	-0.8010067	-0.06995391
Camera (head) (UnityEngine.GameObject)	0	44120.95	-0.3764771	3.21485	-0.1944785	0.1179885	-0.9140103	0.1773518
ControllerRight (UnityEngine.GameObject)	1	44120.95	2.477384	0.9491702	-6.102865	-0.1147843	-0.8009832	-0.06996296
Camera (head) (UnityEngine.GameObject)	0	44133.99	-0.409043	3.206993	-0.2105548	0.1182572	-0.9107611	0.1785313
ControllerRight (UnityEngine.GameObject)	1	44133.99	2.477296	0.9492753	-6.102886	-0.114749	-0.8009836	-0.07000081
Camera (head) (UnityEngine.GameObject)	0	44145.5	-0.4432365	3.196074	-0.227711	0.1190084	-0.9072235	0.1798114
ControllerRight (UnityEngine.GameObject)	1	44145.5	2.477451	0.9491995	-6.102818	-0.1147892	-0.8010034	-0.07000671
Camera (head) (UnityEngine.GameObject)	0	44157.28	-0.4625338	3.187283	-0.2372692	0.1197922	-0.9051318	0.180702
ControllerRight (UnityEngine.GameObject)	1	44157.28	2.477344	0.949045	-6.102614	-0.1147494	-0.800992	-0.0699661
Camera (head) (UnityEngine.GameObject)	0	44166.37	-0.4836918	3.181611	-0.2487833	0.1201693	-0.9028491	0.1820603
ControllerRight (UnityEngine.GameObject)	1	44166.37	2.477424	0.9490297	-6.102571	-0.1147384	-0.800974	-0.07000431
Camera (head) (UnityEngine.GameObject)	0	44178.11	-0.5051631	3.180028	-0.2624547	0.119983	-0.900516	0.1837855
ControllerRight (UnityEngine.GameObject)	1	44178.11	2.477508	0.9489906	-6.102493	-0.1147513	-0.8009307	-0.07006161
Camera (head) (UnityEngine.GameObject)	0	44188.96	-0.5231789	3.182577	-0.2768087	0.1191273	-0.8985216	0.1853899
ControllerRight (UnityEngine.GameObject)	1	44188.96	2.477704	0.9490271	-6.102676	-0.1148801	-0.8009831	-0.06997169
Camera (head) (UnityEngine.GameObject)	0	44199.65	-0.54419	3.185808	-0.2924361	0.1180515	-0.8962259	0.1869951
ControllerRight (UnityEngine.GameObject)	1	44199.65	2.477585	0.9489663	-6.102762	-0.1148223	-0.8010113	-0.06996807
Camera (head) (UnityEngine.GameObject)	0	44213.23	-0.5642403	3.190107	-0.3092511	0.1170031	-0.8939521	0.1887043
ControllerRight (UnityEngine.GameObject)	1	44213.23	2.477573	0.9489749	-6.102758	-0.1148079	-0.8009726	-0.06995337
Camera (head) (UnityEngine.GameObject)	0	44222.53	-0.5815157	3.191123	-0.3227422	0.1163724	-0.891942	0.1901686
ControllerRight (UnityEngine.GameObject)	1	44222.53	2.477577	0.9489837	-6.102585	-0.1147797	-0.8009844	-0.07002629
Camera (head) (UnityEngine.GameObject)	0	44233.5	-0.5970138	3.18828	-0.3331077	0.1165073	-0.8900804	0.1916853
ControllerRight (UnityEngine.GameObject)	1	44233.5	2.477742	0.9488978	-6.102532	-0.1147265	-0.8009605	-0.07000092
Camera (head) (UnityEngine.GameObject)	0	44245.39	-0.6104358	3.181005	-0.3399153	0.1174561	-0.8884158	0.1932351
ControllerRight (UnityEngine.GameObject)	1	44245.39	2.477735	0.9489532	-6.102549	-0.1147628	-0.8009511	-0.07006288
Camera (head) (UnityEngine.GameObject)	0	44255.94	-0.6239096	3.1725	-0.3472893	0.1185976	-0.8866529	0.1949474
ControllerRight (UnityEngine.GameObject)	1	44255.94	2.477648	0.9486672	-6.102672	-0.1147693	-0.8009746	-0.06999601
Camera (head) (UnityEngine.GameObject)	0	44266.47	-0.6375583	3.167071	-0.3552697	0.1192757	-0.8849071	0.1965829
ControllerRight (UnityEngine.GameObject)	1	44266.47	2.477646	0.9486375	-6.102683	-0.1147562	-0.8009791	-0.06995651
Camera (head) (UnityEngine.GameObject)	0	44278.01	-0.6526839	3.162493	-0.3636315	0.1196366	-0.8830214	0.198189
ControllerRight (UnityEngine.GameObject)	1	44278.01	2.477676	0.9486209	-6.102689	-0.1147922	-0.8009723	-0.06995796
Camera (head) (UnityEngine.GameObject)	0	44288.88	-0.6685773	3.158389	-0.3739944	0.119963	-0.8809739	0.1996836
ControllerRight (UnityEngine.GameObject)	1	44288.88	2.477785	0.9487979	-6.102715	-0.1148658	-0.8009645	-0.0699645
Camera (head) (UnityEngine.GameObject)	0	44300.05	-0.6824511	3.15294	-0.3823316	0.1203529	-0.8791724	0.2006545
ControllerRight (UnityEngine.GameObject)	1	44300.05	2.477722	0.9488041	-6.102734	-0.1148168	-0.8009585	-0.06994571
Camera (head) (UnityEngine.GameObject)	0	44310.8	-0.6937453	3.14576	-0.3886037	0.1212464	-0.8776242	0.2017405
ControllerRight (UnityEngine.GameObject)	1	44310.8	2.477677	0.9488533	-6.102768	-0.1147839	-0.8009753	-0.06994245
Camera (head) (UnityEngine.GameObject)	0	44322.15	-0.7026638	3.137	-0.3922777	0.1223963	-0.8763397	0.2028467
ControllerRight (UnityEngine.GameObject)	1	44322.15	2.477638	0.9487692	-6.102566	-0.1147549	-0.8009793	-0.06995023
Camera (head) (UnityEngine.GameObject)	0	44333.65	-0.7111992	3.13087	-0.3961914	0.1231991	-0.8751365	0.2040733
ControllerRight (UnityEngine.GameObject)	1	44333.65	2.477618	0.9487645	-6.102541	-0.1147229	-0.8009574	-0.06994757
Camera (head) (UnityEngine.GameObject)	0	44347.4	-0.7224704	3.129816	-0.4047523	0.1231247	-0.8736071	0.2054073
ControllerRight (UnityEngine.GameObject)	1	44347.4	2.477669	0.9487219	-6.102506	-0.114746	-0.8009606	-0.06998473
Camera (head) (UnityEngine.GameObject)	0	44356.55	-0.7377275	3.135128	-0.4194353	0.1218302	-0.8716108	0.2065518
ControllerRight (UnityEngine.GameObject)	1	44356.55	2.477705	0.9487488	-6.102449	-0.1147583	-0.8009868	-0.069989
Camera (head) (UnityEngine.GameObject)	0	44367.29	-0.7552069	3.140809	-0.4360983	0.1202201	-0.8693301	0.2073349
ControllerRight (UnityEngine.GameObject)	1	44367.29	2.477818	0.9487047	-6.102386	-0.1147501	-0.8009512	-0.0700257
Camera (head) (UnityEngine.GameObject)	0	44379.02	-0.7721468	3.146472	-0.4534118	0.118688	-0.8670096	0.2079733
ControllerRight (UnityEngine.GameObject)	1	44379.02	2.477826	0.9487149	-6.102368	-0.1147004	-0.8009833	-0.0700532
Camera (head) (UnityEngine.GameObject)	0	44389.02	-0.7892643	3.145795	-0.4679351	0.1180145	-0.8646159	0.2084542
ControllerRight (UnityEngine.GameObject)	1	44389.02	2.477846	0.9486471	-6.102749	-0.1147627	-0.8010253	-0.06995705
Camera (head) (UnityEngine.GameObject)	0	44400.63	-0.8051494	3.140688	-0.4793813	0.1182238	-0.8623149	0.2091267
ControllerRight (UnityEngine.GameObject)	1	44400.63	2.477743	0.9486687	-6.10278	-0.1147684	-0.8010165	-0.06994576
Camera (head) (UnityEngine.GameObject)	0	44411.55	-0.8196629	3.131521	-0.4873967	0.1190981	-0.8601676	0.2098548
ControllerRight (UnityEngine.GameObject)	1	44411.55	2.477643	0.9487604	-6.102855	-0.1148067	-0.8010121	-0.06990281
Camera (head) (UnityEngine.GameObject)	0	44423.63	-0.8310066	3.119521	-0.4918082	0.1205792	-0.8583987	0.2105707
ControllerRight (UnityEngine.GameObject)	1	44423.63	2.477664	0.9488112	-6.102742	-0.1147791	-0.8010073	-0.06987841
Camera (head) (UnityEngine.GameObject)	0	44433.84	-0.8437732	3.108733	-0.4976356	0.121732	-0.8564509	0.2111778
ControllerRight (UnityEngine.GameObject)	1	44433.84	2.477499	0.9488924	-6.102789	-0.1147321	-0.8010088	-0.06986262
Camera (head) (UnityEngine.GameObject)	0	44456.79	-0.8776551	3.103818	-0.5249577	0.1211417	-0.8513606	0.2124879
ControllerRight (UnityEngine.GameObject)	1	44456.79	2.477543	0.948994	-6.102848	-0.1147218	-0.8010085	-0.0698752
Camera (head) (UnityEngine.GameObject)	0	44467.66	-0.8967186	3.106256	-0.5430527	0.1199607	-0.8484967	0.213052
ControllerRight (UnityEngine.GameObject)	1	44467.66	2.477524	0.9490148	-6.102865	-0.1147402	-0.8010569	-0.06988613
Camera (head) (UnityEngine.GameObject)	0	44480.34	-0.9150175	3.106122	-0.5603919	0.1192471	-0.8456343	0.2135271
ControllerRight (UnityEngine.GameObject)	1	44480.34	2.477544	0.949017	-6.102847	-0.1147558	-0.8010305	-0.06987862
Camera (head) (UnityEngine.GameObject)	0	44492.84	-0.9321622	3.101465	-0.5745316	0.1190965	-0.8428987	0.2138084
ControllerRight (UnityEngine.GameObject)	1	44492.84	2.477474	0.9489126	-6.10281	-0.1147815	-0.8010061	-0.06984225
Camera (head) (UnityEngine.GameObject)	0	44513.09	-0.9626385	3.088261	-0.5971329	0.1195691	-0.8379655	0.2144617
ControllerRight (UnityEngine.GameObject)	1	44513.09	2.477332	0.9489624	-6.102828	-0.1147114	-0.8009927	-0.06981751
Camera (head) (UnityEngine.GameObject)	0	44524.93	-0.977403	3.077893	-0.6070468	0.1204425	-0.835447	0.2151023
ControllerRight (UnityEngine.GameObject)	1	44524.93	2.477248	0.9488692	-6.102739	-0.1147162	-0.8010263	-0.06980485
Camera (head) (UnityEngine.GameObject)	0	44535.71	-0.9916168	3.067373	-0.6164505	0.1214235	-0.8329768	0.2158944
ControllerRight (UnityEngine.GameObject)	1	44535.71	2.477273	0.9488569	-6.10271	-0.1147377	-0.8010017	-0.06982667
Camera (head) (UnityEngine.GameObject)	0	44547.37	-1.006436	3.054513	-0.6252162	0.1227253	-0.8303734	0.2168845
ControllerRight (UnityEngine.GameObject)	1	44547.37	2.477203	0.9488774	-6.102737	-0.1147388	-0.8010146	-0.06979584
Camera (head) (UnityEngine.GameObject)	0	44569.57	-1.034604	3.024534	-0.6391053	0.1257947	-0.8253201	0.2186601
ControllerRight (UnityEngine.GameObject)	1	44569.57	2.477332	0.949087	-6.102832	-0.114776	-0.800987	-0.06991651
Camera (head) (UnityEngine.GameObject)	0	44581.61	-1.049127	3.010271	-0.6475184	0.1272283	-0.8226542	0.2196807
ControllerRight (UnityEngine.GameObject)	1	44581.61	2.477395	0.9490103	-6.102798	-0.1147487	-0.8010067	-0.06985585
Camera (head) (UnityEngine.GameObject)	0	44617.17	-1.094324	2.964066	-0.6738381	0.1320315	-0.8139459	0.2241953
ControllerRight (UnityEngine.GameObject)	1	44617.17	2.47735	0.9489061	-6.102631	-0.1147462	-0.8009951	-0.06988166
Camera (head) (UnityEngine.GameObject)	0	44635.69	-1.118406	2.929641	-0.6860874	0.136187	-0.8087146	0.2277957
ControllerRight (UnityEngine.GameObject)	1	44635.69	2.47725	0.9487204	-6.102592	-0.1147055	-0.8010232	-0.06984049
Camera (head) (UnityEngine.GameObject)	0	44648.15	-1.128693	2.911804	-0.6900544	0.13839	-0.8063316	0.229561
ControllerRight (UnityEngine.GameObject)	1	44648.15	2.477333	0.9486946	-6.102557	-0.1147312	-0.8009747	-0.06994448
Camera (head) (UnityEngine.GameObject)	0	44669.49	-1.147834	2.882288	-0.6998315	0.1417982	-0.801839	0.2326786
ControllerRight (UnityEngine.GameObject)	1	44669.49	2.47752	0.9487045	-6.102971	-0.1147883	-0.8010539	-0.06987451
